"subject","danish","trial","colour1","colour2","col1_name","col2_name","colour_distance","category","accuracy","rt"
9,"Yes",115,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","pink",0.3,"across",1,621.129601961002
9,"Yes",116,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","pink",0.6,"within",1,425.887840101495
9,"Yes",117,"[1, -0.925, -0.85]","[1, -1.0, -1.0]","red","pink",0.15,"across",1,865.004852064885
9,"Yes",118,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",0.45,"within",1,487.177190952934
9,"Yes",119,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,405.808759038337
9,"Yes",120,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,458.889888017438
9,"Yes",121,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","red","pink",1.2,"across",1,397.847827058285
9,"Yes",122,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","red",0.75,"within",1,368.106431909837
9,"Yes",123,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,467.579443007708
9,"Yes",124,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","red","red",0.15,"within",1,1049.80370693374
9,"Yes",125,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","red",0.45,"across",1,480.284217046574
9,"Yes",126,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","red","pink",0.6,"across",1,447.73025601171
9,"Yes",127,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,458.801215980202
9,"Yes",128,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","pink","pink",0.45,"within",1,477.933843969367
9,"Yes",129,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",1.2,"within",1,445.645160041749
9,"Yes",130,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","red",0.6,"across",1,488.76688699238
9,"Yes",131,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","red","red",0.15,"within",1,1096.18934302125
9,"Yes",132,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",0.3,"within",1,685.453164041974
9,"Yes",133,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,659.420207026415
9,"Yes",135,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","pink",0.45,"within",1,606.017744983546
9,"Yes",136,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","pink","red",1.05,"across",1,467.514108982868
9,"Yes",137,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","red","pink",0.75,"across",1,456.797046004795
9,"Yes",138,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","pink","red",0.45,"across",1,539.666224038228
9,"Yes",139,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",1.05,"within",1,544.107015943155
9,"Yes",140,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","red",0.75,"across",1,594.82271107845
9,"Yes",141,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","pink",0.15,"across",1,724.713312927634
9,"Yes",142,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,508.393311989494
9,"Yes",143,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","pink","red",1.35,"across",1,425.570019055158
9,"Yes",144,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,460.485715069808
9,"Yes",145,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,484.54033001326
9,"Yes",146,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","red","pink",0.75,"across",1,422.114386106841
9,"Yes",147,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","red","pink",0.6,"across",1,552.385870018043
9,"Yes",148,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","red","red",0.3,"within",1,658.267744001932
9,"Yes",149,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","red","pink",0.3,"across",1,561.57910800539
9,"Yes",150,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","red",0.3,"across",1,1544.55382796004
9,"Yes",151,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,526.209845906124
9,"Yes",152,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","red",0.15,"across",1,615.414105006494
9,"Yes",153,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","red",0.9,"within",1,552.275624941103
9,"Yes",154,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","red","red",0.6,"within",1,472.063279943541
9,"Yes",155,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","red","red",1.2,"within",1,507.310202927329
9,"Yes",156,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","red","red",0.75,"within",1,552.084245020524
9,"Yes",157,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,919.98910496477
9,"Yes",158,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","red",0.45,"across",1,452.012763009407
9,"Yes",159,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","red",0.45,"across",1,461.979677085765
9,"Yes",160,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","red","pink",1.05,"across",1,443.169901031069
9,"Yes",161,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,510.747508029453
9,"Yes",162,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","red","red",0.75,"within",1,474.969710921869
9,"Yes",163,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","red","red",1.05,"within",1,482.953722006641
9,"Yes",164,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","red","red",0.9,"within",1,554.331822087988
9,"Yes",165,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","red","pink",1.35,"across",1,435.746938921511
9,"Yes",166,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","pink","pink",0.15,"within",1,1088.81268498953
9,"Yes",167,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","pink","red",0.9,"across",1,473.635377944447
9,"Yes",168,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,445.902122999541
9,"Yes",169,"[1, -1.0, -1.0]","[1, -0.925, -0.85]","pink","red",0.15,"across",1,1940.94214902725
9,"Yes",170,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","red","red",0.9,"within",1,373.659963952377
9,"Yes",171,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","red",0.3,"across",1,954.043435980566
9,"Yes",172,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","red","red",0.15,"within",1,897.078969050199
9,"Yes",173,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","red","red",0.45,"within",1,591.852781013586
9,"Yes",174,"[1, -0.775, -0.55]","[1, -0.85, -0.7]","pink","red",0.15,"across",1,630.004080012441
9,"Yes",176,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","red","pink",0.9,"across",1,508.602909045294
9,"Yes",177,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","pink","red",0.9,"across",1,499.472217983566
9,"Yes",178,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","pink",0.75,"within",1,561.387556954287
9,"Yes",179,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","red","red",0.75,"within",1,580.375549034216
9,"Yes",180,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","red",0.75,"across",1,519.857943989336
10,"Yes",1,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,875.181432114914
10,"Yes",2,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,814.362469129264
10,"Yes",4,"[1, -0.925, -0.85]","[1, -0.475, 0.050000000000000044]","pink","red",0.9,"across",1,639.081086439546
10,"Yes",5,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,635.832493833732
10,"Yes",6,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","red",1.05,"within",1,659.349728375673
10,"Yes",8,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","pink",0.45,"within",1,1110.70933332667
10,"Yes",9,"[1, -0.475, 0.050000000000000044]","[1, -0.925, -0.85]","red","pink",0.9,"across",1,881.449481472373
10,"Yes",10,"[1, -0.55, -0.10000000000000009]","[1, -0.475, 0.050000000000000044]","red","red",0.15,"within",1,1515.43032104382
10,"Yes",11,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.55, -0.10000000000000009]","pink","red",0.45,"across",1,850.747259217314
10,"Yes",12,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,846.719209861476
10,"Yes",13,"[1, -0.4, 0.19999999999999996]","[1, -0.85, -0.7]","red","red",0.9,"within",1,691.223308618646
10,"Yes",14,"[1, -0.55, -0.10000000000000009]","[1, -1.0, -1.0]","red","red",0.9,"within",1,754.059851868078
10,"Yes",15,"[1, -1.0, -1.0]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.35,"across",1,774.481777800247
10,"Yes",16,"[1, -0.7, -0.4]","[1, -0.775, -0.55]","pink","pink",0.15,"within",1,1913.42933330452
10,"Yes",17,"[1, -0.925, -0.85]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",1.2,"within",1,618.214716028888
10,"Yes",19,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,1111.03999998886
10,"Yes",20,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.9,"within",1,895.701333356556
10,"Yes",21,"[1, -0.4, 0.19999999999999996]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.15,"across",1,923.681975284126
10,"Yes",22,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","red","red",0.3,"within",1,1030.81837034551
10,"Yes",23,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,696.4926419314
10,"Yes",24,"[1, -0.55, -0.10000000000000009]","[1, -0.625, -0.25]","red","pink",0.15,"across",1,1756.07782712905
10,"Yes",25,"[1, -0.475, 0.050000000000000044]","[1, -0.85, -0.7]","red","red",0.75,"within",1,676.978172850795
10,"Yes",26,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.7, -0.4]","pink","pink",0.75,"within",1,674.941629637033
10,"Yes",27,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","red",0.6,"within",1,606.857481529005
10,"Yes",28,"[1, -0.775, -0.55]","[1, -0.625, -0.25]","pink","pink",0.3,"within",1,877.737876551691
10,"Yes",29,"[1, -0.475, 0.050000000000000044]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.3,"across",1,882.309925975278
10,"Yes",30,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","red",1.2,"within",1,620.192000002135
10,"Yes",31,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.475, 0.050000000000000044]","pink","red",0.3,"across",1,639.675259240903
10,"Yes",32,"[1, -0.625, -0.25]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.6,"within",1,432.217283931095
10,"Yes",33,"[1, -0.85, -0.7]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",1.05,"across",1,487.706469139084
10,"Yes",34,"[1, -0.925, -0.85]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,1043.70725923218
10,"Yes",35,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","red",0.9,"within",1,577.65056786593
10,"Yes",36,"[1, -0.475, 0.050000000000000044]","[1, -0.775, -0.55]","red","pink",0.6,"across",1,602.038123470265
10,"Yes",37,"[1, -0.775, -0.55]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,923.676839505788
10,"Yes",38,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,642.53945677774
10,"Yes",39,"[1, -0.4, 0.19999999999999996]","[1, -0.775, -0.55]","red","pink",0.75,"across",1,584.892049373593
10,"Yes",40,"[1, -0.55, -0.10000000000000009]","[1, -0.32500000000000007, 0.34999999999999987]","red","pink",0.45,"across",1,494.385777798016
10,"Yes",41,"[1, -0.625, -0.25]","[1, -0.925, -0.85]","pink","pink",0.6,"within",1,605.179259262513
10,"Yes",43,"[1, -0.85, -0.7]","[1, -0.925, -0.85]","red","pink",0.15,"across",1,876.223999948706
10,"Yes",44,"[1, -1.0, -1.0]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,834.238814830314
10,"Yes",45,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,608.290765434504
10,"Yes",46,"[1, -0.85, -0.7]","[1, -0.475, 0.050000000000000044]","red","red",0.75,"within",1,607.405432092492
10,"Yes",47,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","red","red",1.05,"within",1,520.958024659194
10,"Yes",48,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","red",0.3,"across",1,705.90617286507
10,"Yes",49,"[1, -0.475, 0.050000000000000044]","[1, -0.7, -0.4]","red","pink",0.45,"across",1,633.022814814467
10,"Yes",50,"[1, -0.55, -0.10000000000000009]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,649.616592621896
10,"Yes",51,"[1, -0.4, 0.19999999999999996]","[1, -0.925, -0.85]","red","pink",1.05,"across",1,614.101728366222
10,"Yes",52,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","pink","red",1.05,"across",1,471.627851889934
10,"Yes",53,"[1, -0.775, -0.55]","[1, -0.4, 0.19999999999999996]","pink","red",0.75,"across",1,539.418864180334
10,"Yes",54,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,516.529777785763
10,"Yes",55,"[1, -0.55, -0.10000000000000009]","[1, -0.925, -0.85]","red","pink",0.75,"across",1,553.427753096912
10,"Yes",56,"[1, -0.7, -0.4]","[1, -0.4, 0.19999999999999996]","pink","red",0.6,"across",1,541.59604938468
10,"Yes",57,"[1, -1.0, -1.0]","[1, -0.85, -0.7]","red","red",0.3,"within",1,936.02607405046
10,"Yes",58,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.775, -0.55]","pink","pink",0.9,"within",1,543.039209907874
10,"Yes",59,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","red",0.6,"across",1,566.910024732351
10,"Yes",60,"[1, -0.7, -0.4]","[1, -0.625, -0.25]","pink","pink",0.15,"within",1,825.391802471131
10,"Yes",62,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","red",0.45,"across",1,790.092641953379
10,"Yes",64,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","pink",0.15,"across",1,1730.75595061528
10,"Yes",65,"[1, -0.925, -0.85]","[1, -0.7, -0.4]","pink","pink",0.45,"within",1,1015.73886419646
10,"Yes",66,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.4, 0.19999999999999996]","pink","red",0.15,"across",1,2059.676444449
10,"Yes",67,"[1, -0.4, 0.19999999999999996]","[1, -1.0, -1.0]","red","red",1.2,"within",1,773.063901229762
10,"Yes",68,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,1134.45767899975
10,"Yes",69,"[1, -0.475, 0.050000000000000044]","[1, -0.55, -0.10000000000000009]","red","red",0.15,"within",1,1187.28809873573
10,"Yes",70,"[1, -0.7, -0.4]","[1, -0.475, 0.050000000000000044]","pink","red",0.45,"across",1,808.78617282724
10,"Yes",71,"[1, -0.625, -0.25]","[1, -0.775, -0.55]","pink","pink",0.3,"within",1,692.183308652602
10,"Yes",72,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,845.155555580277
10,"Yes",73,"[1, -0.475, 0.050000000000000044]","[1, -0.4, 0.19999999999999996]","red","red",0.15,"within",1,1377.86548148142
10,"Yes",74,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","red",0.9,"within",1,610.434370406438
10,"Yes",75,"[1, -0.775, -0.55]","[1, -0.55, -0.10000000000000009]","pink","red",0.45,"across",1,782.434370368719
10,"Yes",76,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","pink","pink",0.3,"within",1,689.90972841857
10,"Yes",77,"[1, -0.55, -0.10000000000000009]","[1, -0.85, -0.7]","red","red",0.6,"within",1,873.819654341787
10,"Yes",78,"[1, -0.475, 0.050000000000000044]","[1, -0.625, -0.25]","red","pink",0.3,"across",1,774.55723460298
10,"Yes",79,"[1, -0.55, -0.10000000000000009]","[1, -0.4, 0.19999999999999996]","red","red",0.3,"within",1,689.42538270494
10,"Yes",80,"[1, -0.625, -0.25]","[1, -0.4, 0.19999999999999996]","pink","red",0.45,"across",1,640.943407372106
10,"Yes",81,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,529.67150619952
10,"Yes",82,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,639.168395020533
10,"Yes",83,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","red",0.3,"across",1,561.042172834277
10,"Yes",84,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,561.354271660093
10,"Yes",85,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.925, -0.85]","pink","pink",1.2,"within",1,556.150123418774
10,"Yes",86,"[1, -0.925, -0.85]","[1, -0.55, -0.10000000000000009]","pink","red",0.75,"across",1,517.240493791178
10,"Yes",87,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,718.501530878711
10,"Yes",88,"[1, -0.85, -0.7]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,772.203456785064
10,"Yes",89,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,592.213728348725
10,"Yes",90,"[1, -1.0, -1.0]","[1, -0.925, -0.85]","red","pink",0.15,"across",1,1731.05027159909
10,"Yes",91,"[1, -0.85, -0.7]","[1, -0.4, 0.19999999999999996]","red","red",0.9,"within",1,518.54775310494
10,"Yes",92,"[1, -1.0, -1.0]","[1, -0.475, 0.050000000000000044]","red","red",1.05,"within",1,482.333629624918
10,"Yes",93,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -1.0, -1.0]","pink","red",1.35,"across",1,601.523753080983
10,"Yes",94,"[1, -1.0, -1.0]","[1, -0.925, -0.85]","red","pink",0.15,"across",1,1187.56227160338
10,"Yes",95,"[1, -0.7, -0.4]","[1, -1.0, -1.0]","pink","red",0.6,"across",1,702.555259282235
10,"Yes",96,"[1, -0.4, 0.19999999999999996]","[1, -0.7, -0.4]","red","pink",0.6,"across",1,564.412839536089
10,"Yes",97,"[1, -0.625, -0.25]","[1, -0.7, -0.4]","pink","pink",0.15,"within",1,948.468543181662
10,"Yes",98,"[1, -0.775, -0.55]","[1, -0.925, -0.85]","pink","pink",0.3,"within",1,1041.80582717527
10,"Yes",99,"[1, -0.85, -0.7]","[1, -0.7, -0.4]","red","pink",0.3,"across",1,623.391604982316
10,"Yes",100,"[1, -1.0, -1.0]","[1, -0.55, -0.10000000000000009]","red","red",0.9,"within",1,695.644839492161
10,"Yes",102,"[1, -0.775, -0.55]","[1, -0.475, 0.050000000000000044]","pink","red",0.6,"across",1,628.342518524732
10,"Yes",103,"[1, -0.7, -0.4]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.75,"within",1,604.261135798879
10,"Yes",104,"[1, -0.4, 0.19999999999999996]","[1, -0.55, -0.10000000000000009]","red","red",0.3,"within",1,820.967506209854
10,"Yes",105,"[1, -0.625, -0.25]","[1, -0.55, -0.10000000000000009]","pink","red",0.15,"across",1,815.644839487504
10,"Yes",106,"[1, -0.55, -0.10000000000000009]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,633.096691395622
10,"Yes",107,"[1, -0.775, -0.55]","[1, -1.0, -1.0]","pink","red",0.45,"across",1,1249.13501233095
10,"Yes",108,"[1, -0.925, -0.85]","[1, -0.4, 0.19999999999999996]","pink","red",1.05,"across",1,764.078222215176
10,"Yes",109,"[1, -0.625, -0.25]","[1, -1.0, -1.0]","pink","red",0.75,"across",1,795.643259247299
10,"Yes",110,"[1, -1.0, -1.0]","[1, -0.625, -0.25]","red","pink",0.75,"across",1,836.882962961681
10,"Yes",111,"[1, -0.7, -0.4]","[1, -0.925, -0.85]","pink","pink",0.45,"within",1,716.554666636512
10,"Yes",112,"[1, -0.7, -0.4]","[1, -0.55, -0.10000000000000009]","pink","red",0.3,"across",1,664.340148156043
10,"Yes",113,"[1, -0.85, -0.7]","[1, -0.55, -0.10000000000000009]","red","red",0.6,"within",1,598.35219749948
10,"Yes",115,"[1, -0.625, -0.25]","[1, -0.85, -0.7]","pink","red",0.45,"across",1,615.375012333971
10,"Yes",116,"[1, -0.85, -0.7]","[1, -0.775, -0.55]","red","pink",0.15,"across",1,1343.55832100846
10,"Yes",117,"[1, -0.85, -0.7]","[1, -1.0, -1.0]","red","red",0.3,"within",1,1456.80790120969
10,"Yes",118,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.85, -0.7]","pink","red",1.05,"across",1,625.752098800149
10,"Yes",119,"[1, -0.775, -0.55]","[1, -0.32500000000000007, 0.34999999999999987]","pink","pink",0.9,"within",1,884.27298766328
10,"Yes",120,"[1, -0.475, 0.050000000000000044]","[1, -1.0, -1.0]","red","red",1.05,"within",1,873.383111087605
10,"Yes",121,"[1, -0.4, 0.19999999999999996]","[1, -0.625, -0.25]","red","pink",0.45,"across",1,822.54261727212
10,"Yes",122,"[1, -0.7, -0.4]","[1, -0.85, -0.7]","pink","red",0.3,"across",1,995.53540738998
10,"Yes",123,"[1, -0.925, -0.85]","[1, -0.625, -0.25]","pink","pink",0.6,"within",1,660.993975296151
10,"Yes",124,"[1, -0.925, -0.85]","[1, -0.85, -0.7]","pink","red",0.15,"across",1,2050.0570863951
10,"Yes",125,"[1, -0.32500000000000007, 0.34999999999999987]","[1, -0.4, 0.19999999999999996]","pink","red",0.15,"across",1,1161.13066667458
10,"Yes",126,"[1, -0.625, -0.25]","[1, -0.475, 0.050000000000000044]","pink","red",0.3,"across",1,858.483753108885
10,"Yes",127,"[1, -0.4, 0.19999999999999996]","[1, -0.475, 0.050000000000000044]","red","red",0.15,"within",1,1206.06340741506
10,"Yes",128,"[1, -1.0, -1.0]","[1, -0.775, -0.55]","red","pink",0.45,"across",1,931.459950574208
10,"Yes",129,"[1, -1.0, -1.0]","[1, -0.4, 0.19999999999999996]","red","red",1.2,"within",1,690.491259272676
